ES0031408111422004VY0F;19/11/2021;19;0;R
ES0031408111422004VY0F;19/11/2021;20;0;R
ES0031408111422004VY0F;19/11/2021;21;0;R
ES0031408111422004VY0F;19/11/2021;22;0;R
ES0031408111422004VY0F;19/11/2021;23;0;R
ES0031408111422004VY0F;20/11/2021;0;0;R
ES0031408111422004VY0F;20/11/2021;1;0;R
ES0031408111422004VY0F;20/11/2021;2;0;R
ES0031408111422004VY0F;20/11/2021;3;0;R
ES0031408111422004VY0F;20/11/2021;4;0;R
ES0031408111422004VY0F;20/11/2021;5;0;R
ES0031408111422004VY0F;20/11/2021;6;0;R
ES0031408111422004VY0F;20/11/2021;7;0;R
ES0031408111422004VY0F;20/11/2021;8;0;R
ES0031408111422004VY0F;20/11/2021;9;0;R
ES0031408111422004VY0F;20/11/2021;10;0;R
ES0031408111422004VY0F;20/11/2021;11;0;R
ES0031408111422004VY0F;20/11/2021;12;0;R
ES0031408111422004VY0F;20/11/2021;13;0;R
ES0031408111422004VY0F;20/11/2021;14;0;R
ES0031408111422004VY0F;20/11/2021;15;0;R
ES0031408111422004VY0F;20/11/2021;16;0;R
ES0031408111422004VY0F;20/11/2021;17;0;R
ES0031408111422004VY0F;20/11/2021;18;0;R
ES0031408111422004VY0F;20/11/2021;19;0;R
ES0031408111422004VY0F;20/11/2021;20;0;R
ES0031408111422004VY0F;20/11/2021;21;0;R
ES0031408111422004VY0F;20/11/2021;22;0;R
ES0031408111422004VY0F;20/11/2021;23;0;R
ES0031408111422004VY0F;21/11/2021;0;0;R
ES0031408111422004VY0F;21/11/2021;1;0;R
ES0031408111422004VY0F;21/11/2021;2;0;R
ES0031408111422004VY0F;21/11/2021;3;0;R
ES0031408111422004VY0F;21/11/2021;4;0;R
ES0031408111422004VY0F;21/11/2021;5;0;R
ES0031408111422004VY0F;21/11/2021;6;0;R
ES0031408111422004VY0F;21/11/2021;7;0;R
ES0031408111422004VY0F;21/11/2021;8;0;R
ES0031408111422004VY0F;21/11/2021;9;0;R
ES0031408111422004VY0F;21/11/2021;10;0;R
ES0031408111422004VY0F;21/11/2021;11;0;R
ES0031408111422004VY0F;21/11/2021;12;0;R
ES0031408111422004VY0F;21/11/2021;13;0;R
ES0031408111422004VY0F;21/11/2021;14;0;R
ES0031408111422004VY0F;21/11/2021;15;0;R
ES0031408111422004VY0F;21/11/2021;16;0;R
ES0031408111422004VY0F;21/11/2021;17;0;R
ES0031408111422004VY0F;21/11/2021;18;0;R
ES0031408111422004VY0F;21/11/2021;19;0;R
ES0031408111422004VY0F;21/11/2021;20;0;R
ES0031408111422004VY0F;21/11/2021;21;0;R
ES0031408111422004VY0F;21/11/2021;22;0;R
ES0031408111422004VY0F;21/11/2021;23;0;R
ES0031408111422004VY0F;22/11/2021;0;0;R
ES0031408111422004VY0F;22/11/2021;1;0;R
ES0031408111422004VY0F;22/11/2021;2;0;R
ES0031408111422004VY0F;22/11/2021;3;0;R
ES0031408111422004VY0F;22/11/2021;4;0;R
ES0031408111422004VY0F;22/11/2021;5;0;R
ES0031408111422004VY0F;22/11/2021;6;0;R
ES0031408111422004VY0F;22/11/2021;7;0;R
ES0031408111422004VY0F;22/11/2021;8;0;R
ES0031408111422004VY0F;22/11/2021;9;0;R
ES0031408111422004VY0F;22/11/2021;10;0;R
ES0031408111422004VY0F;22/11/2021;11;0;R
ES0031408111422004VY0F;22/11/2021;12;0;R
ES0031408111422004VY0F;22/11/2021;13;0;R
ES0031408111422004VY0F;22/11/2021;14;0;R
ES0031408111422004VY0F;22/11/2021;15;0;R
ES0031408111422004VY0F;22/11/2021;16;0;R
ES0031408111422004VY0F;22/11/2021;17;0;R
ES0031408111422004VY0F;22/11/2021;18;0;R
ES0031408111422004VY0F;22/11/2021;19;0;R
ES0031408111422004VY0F;22/11/2021;20;0;R
ES0031408111422004VY0F;22/11/2021;21;0;R
ES0031408111422004VY0F;22/11/2021;22;0;R
ES0031408111422004VY0F;22/11/2021;23;0;R
ES0031408111422004VY0F;23/11/2021;0;0;R
ES0031408111422004VY0F;23/11/2021;1;0;R
ES0031408111422004VY0F;23/11/2021;2;0;R
ES0031408111422004VY0F;23/11/2021;3;0;R
ES0031408111422004VY0F;23/11/2021;4;0;R
ES0031408111422004VY0F;23/11/2021;5;0;R
ES0031408111422004VY0F;23/11/2021;6;0;R
ES0031408111422004VY0F;23/11/2021;7;0;R
ES0031408111422004VY0F;23/11/2021;8;0;R
ES0031408111422004VY0F;23/11/2021;9;0;R
ES0031408111422004VY0F;23/11/2021;10;0;R
ES0031408111422004VY0F;23/11/2021;11;0;R
ES0031408111422004VY0F;23/11/2021;12;0;R
ES0031408111422004VY0F;23/11/2021;13;0;R
ES0031408111422004VY0F;23/11/2021;14;0;R
ES0031408111422004VY0F;23/11/2021;15;0;R
ES0031408111422004VY0F;23/11/2021;16;0;R
ES0031408111422004VY0F;23/11/2021;17;0;R
ES0031408111422004VY0F;23/11/2021;18;0;R
ES0031408111422004VY0F;23/11/2021;19;0;R
ES0031408111422004VY0F;23/11/2021;20;0;R
ES0031408111422004VY0F;23/11/2021;21;0;R
ES0031408111422004VY0F;23/11/2021;22;0;R
ES0031408111422004VY0F;23/11/2021;23;0;R
ES0031408111422004VY0F;24/11/2021;0;0;R
ES0031408111422004VY0F;24/11/2021;1;0;R
ES0031408111422004VY0F;24/11/2021;2;0;R
ES0031408111422004VY0F;24/11/2021;3;0;R
ES0031408111422004VY0F;24/11/2021;4;0;R
ES0031408111422004VY0F;24/11/2021;5;0;R
ES0031408111422004VY0F;24/11/2021;6;0;R
ES0031408111422004VY0F;24/11/2021;7;0;R
ES0031408111422004VY0F;24/11/2021;8;0;R
ES0031408111422004VY0F;24/11/2021;9;0;R
ES0031408111422004VY0F;24/11/2021;10;0;R
ES0031408111422004VY0F;24/11/2021;11;0;R
ES0031408111422004VY0F;24/11/2021;12;0;R
ES0031408111422004VY0F;24/11/2021;13;0;R
ES0031408111422004VY0F;24/11/2021;14;0;R
ES0031408111422004VY0F;24/11/2021;15;0;R
ES0031408111422004VY0F;24/11/2021;16;0;R
ES0031408111422004VY0F;24/11/2021;17;0;R
ES0031408111422004VY0F;24/11/2021;18;0;R
ES0031408111422004VY0F;24/11/2021;19;0;R
ES0031408111422004VY0F;24/11/2021;20;0;R
ES0031408111422004VY0F;24/11/2021;21;0;R
ES0031408111422004VY0F;24/11/2021;22;0;R
ES0031408111422004VY0F;24/11/2021;23;0;R
ES0031408111422004VY0F;25/11/2021;0;0;R
ES0031408111422004VY0F;25/11/2021;1;0;R
ES0031408111422004VY0F;25/11/2021;2;0;R
ES0031408111422004VY0F;25/11/2021;3;0;R
ES0031408111422004VY0F;25/11/2021;4;0;R
ES0031408111422004VY0F;25/11/2021;5;0;R
ES0031408111422004VY0F;25/11/2021;6;0;R
ES0031408111422004VY0F;25/11/2021;7;0;R
ES0031408111422004VY0F;25/11/2021;8;0;R
ES0031408111422004VY0F;25/11/2021;9;0;R
ES0031408111422004VY0F;25/11/2021;10;0;R
ES0031408111422004VY0F;25/11/2021;11;0;R
ES0031408111422004VY0F;25/11/2021;12;0;R
ES0031408111422004VY0F;25/11/2021;13;0;R
ES0031408111422004VY0F;25/11/2021;14;0;R
ES0031408111422004VY0F;25/11/2021;15;0;R
ES0031408111422004VY0F;25/11/2021;16;0;R
ES0031408111422004VY0F;25/11/2021;17;0;R
ES0031408111422004VY0F;25/11/2021;18;0;R
ES0031408111422004VY0F;25/11/2021;19;0;R
ES0031408111422004VY0F;25/11/2021;20;0;R
ES0031408111422004VY0F;25/11/2021;21;0;R
ES0031408111422004VY0F;25/11/2021;22;0;R
ES0031408111422004VY0F;25/11/2021;23;0;R
ES0031408111422004VY0F;26/11/2021;0;0;R
ES0031408111422004VY0F;26/11/2021;1;0;R
ES0031408111422004VY0F;26/11/2021;2;0;R
ES0031408111422004VY0F;26/11/2021;3;0;R
ES0031408111422004VY0F;26/11/2021;4;0;R
ES0031408111422004VY0F;26/11/2021;5;0;R
ES0031408111422004VY0F;26/11/2021;6;0;R
ES0031408111422004VY0F;26/11/2021;7;0;R
ES0031408111422004VY0F;26/11/2021;8;0;R
ES0031408111422004VY0F;26/11/2021;9;0;R
ES0031408111422004VY0F;26/11/2021;10;0;R
ES0031408111422004VY0F;26/11/2021;11;0;R
ES0031408111422004VY0F;26/11/2021;12;0;R
ES0031408111422004VY0F;26/11/2021;13;0;R
ES0031408111422004VY0F;26/11/2021;14;0;R
ES0031408111422004VY0F;26/11/2021;15;0;R
ES0031408111422004VY0F;26/11/2021;16;0;R
ES0031408111422004VY0F;26/11/2021;17;0;R
ES0031408111422004VY0F;26/11/2021;18;0;R
ES0031408111422004VY0F;26/11/2021;19;0;R
ES0031408111422004VY0F;26/11/2021;20;0;R
ES0031408111422004VY0F;26/11/2021;21;0;R
ES0031408111422004VY0F;26/11/2021;22;0;R
ES0031408111422004VY0F;26/11/2021;23;0;R
ES0031408111422004VY0F;27/11/2021;0;0;R
ES0031408111422004VY0F;27/11/2021;1;0;R
ES0031408111422004VY0F;27/11/2021;2;0;R
ES0031408111422004VY0F;27/11/2021;3;0;R
ES0031408111422004VY0F;27/11/2021;4;0;R
ES0031408111422004VY0F;27/11/2021;5;0;R
ES0031408111422004VY0F;27/11/2021;6;0;R
ES0031408111422004VY0F;27/11/2021;7;0;R
ES0031408111422004VY0F;27/11/2021;8;0;R
ES0031408111422004VY0F;27/11/2021;9;0;R
ES0031408111422004VY0F;27/11/2021;10;0;R
ES0031408111422004VY0F;27/11/2021;11;0;R
ES0031408111422004VY0F;27/11/2021;12;0;R
ES0031408111422004VY0F;27/11/2021;13;0;R
ES0031408111422004VY0F;27/11/2021;14;0;R
ES0031408111422004VY0F;27/11/2021;15;0;R
ES0031408111422004VY0F;27/11/2021;16;0;R
ES0031408111422004VY0F;27/11/2021;17;0;R
ES0031408111422004VY0F;27/11/2021;18;0;R
ES0031408111422004VY0F;27/11/2021;19;0;R
ES0031408111422004VY0F;27/11/2021;20;0;R
ES0031408111422004VY0F;27/11/2021;21;0;R
ES0031408111422004VY0F;27/11/2021;22;0;R
ES0031408111422004VY0F;27/11/2021;23;0;R
ES0031408111422004VY0F;28/11/2021;0;0;R
ES0031408111422004VY0F;28/11/2021;1;0;R
ES0031408111422004VY0F;28/11/2021;2;0;R
ES0031408111422004VY0F;28/11/2021;3;0;R
ES0031408111422004VY0F;28/11/2021;4;0;R
ES0031408111422004VY0F;28/11/2021;5;0;R
ES0031408111422004VY0F;28/11/2021;6;0;R
ES0031408111422004VY0F;28/11/2021;7;0;R
ES0031408111422004VY0F;28/11/2021;8;0;R
ES0031408111422004VY0F;28/11/2021;9;0;R
ES0031408111422004VY0F;28/11/2021;10;0;R
ES0031408111422004VY0F;28/11/2021;11;0;R
ES0031408111422004VY0F;28/11/2021;12;0;R
ES0031408111422004VY0F;28/11/2021;13;0;R
ES0031408111422004VY0F;28/11/2021;14;0;R
ES0031408111422004VY0F;28/11/2021;15;0;R
ES0031408111422004VY0F;28/11/2021;16;0;R
ES0031408111422004VY0F;28/11/2021;17;0;R
ES0031408111422004VY0F;28/11/2021;18;0;R
ES0031408111422004VY0F;28/11/2021;19;0;R
ES0031408111422004VY0F;28/11/2021;20;0;R
ES0031408111422004VY0F;28/11/2021;21;0;R
ES0031408111422004VY0F;28/11/2021;22;0;R
ES0031408111422004VY0F;28/11/2021;23;0;R
ES0031408111422004VY0F;29/11/2021;0;0;R
ES0031408111422004VY0F;29/11/2021;1;0;R
ES0031408111422004VY0F;29/11/2021;2;0;R
ES0031408111422004VY0F;29/11/2021;3;0;R
ES0031408111422004VY0F;29/11/2021;4;0;R
ES0031408111422004VY0F;29/11/2021;5;0;R
ES0031408111422004VY0F;29/11/2021;6;0;R
ES0031408111422004VY0F;29/11/2021;7;0;R
ES0031408111422004VY0F;29/11/2021;8;0;R
ES0031408111422004VY0F;29/11/2021;9;0;R
ES0031408111422004VY0F;29/11/2021;10;0;R
ES0031408111422004VY0F;29/11/2021;11;0;R
ES0031408111422004VY0F;29/11/2021;12;0;R
ES0031408111422004VY0F;29/11/2021;13;0;R
ES0031408111422004VY0F;29/11/2021;14;0;R
ES0031408111422004VY0F;29/11/2021;15;0;R
ES0031408111422004VY0F;29/11/2021;16;0;R
ES0031408111422004VY0F;29/11/2021;17;0;R
ES0031408111422004VY0F;29/11/2021;18;0;R
ES0031408111422004VY0F;29/11/2021;19;0;R
ES0031408111422004VY0F;29/11/2021;20;0;R
ES0031408111422004VY0F;29/11/2021;21;0;R
ES0031408111422004VY0F;29/11/2021;22;0;R
ES0031408111422004VY0F;29/11/2021;23;0;R
ES0031408111422004VY0F;30/11/2021;0;0;R
ES0031408111422004VY0F;30/11/2021;1;0;R
ES0031408111422004VY0F;30/11/2021;2;0;R
ES0031408111422004VY0F;30/11/2021;3;0;R
ES0031408111422004VY0F;30/11/2021;4;0;R
ES0031408111422004VY0F;30/11/2021;5;0;R
ES0031408111422004VY0F;30/11/2021;6;0;R
ES0031408111422004VY0F;30/11/2021;7;0;R
ES0031408111422004VY0F;30/11/2021;8;0;R
ES0031408111422004VY0F;30/11/2021;9;0;R
ES0031408111422004VY0F;30/11/2021;10;0;R
ES0031408111422004VY0F;30/11/2021;11;0;R
ES0031408111422004VY0F;30/11/2021;12;0;R
ES0031408111422004VY0F;30/11/2021;13;0;R
ES0031408111422004VY0F;30/11/2021;14;0;R
ES0031408111422004VY0F;30/11/2021;15;0;R
ES0031408111422004VY0F;30/11/2021;16;0;R
ES0031408111422004VY0F;30/11/2021;17;0;R
ES0031408111422004VY0F;30/11/2021;18;0;R
ES0031408111422004VY0F;30/11/2021;19;0;R
ES0031408111422004VY0F;30/11/2021;20;0;R
ES0031408111422004VY0F;30/11/2021;21;0;R
ES0031408111422004VY0F;30/11/2021;22;0;R
ES0031408111422004VY0F;30/11/2021;23;0;R
ES0031408111422004VY0F;01/12/2021;0;0;R
ES0031408111422004VY0F;01/12/2021;1;0;R
ES0031408111422004VY0F;01/12/2021;2;0;R
ES0031408111422004VY0F;01/12/2021;3;0;R
ES0031408111422004VY0F;01/12/2021;4;0;R
ES0031408111422004VY0F;01/12/2021;5;0;R
ES0031408111422004VY0F;01/12/2021;6;0;R
ES0031408111422004VY0F;01/12/2021;7;0;R
ES0031408111422004VY0F;01/12/2021;8;0;R
ES0031408111422004VY0F;01/12/2021;9;0;R
ES0031408111422004VY0F;01/12/2021;10;0;R
ES0031408111422004VY0F;01/12/2021;11;0;R
ES0031408111422004VY0F;01/12/2021;12;0;R
ES0031408111422004VY0F;01/12/2021;13;0;R
ES0031408111422004VY0F;01/12/2021;14;0;R
ES0031408111422004VY0F;01/12/2021;15;0;R
ES0031408111422004VY0F;01/12/2021;16;0;R
ES0031408111422004VY0F;01/12/2021;17;0;R
ES0031408111422004VY0F;01/12/2021;18;0;R
ES0031408111422004VY0F;01/12/2021;19;0;R
ES0031408111422004VY0F;01/12/2021;20;0;R
ES0031408111422004VY0F;01/12/2021;21;0;R
ES0031408111422004VY0F;01/12/2021;22;0;R
ES0031408111422004VY0F;01/12/2021;23;0;R
ES0031408111422004VY0F;02/12/2021;0;0;R
ES0031408111422004VY0F;02/12/2021;1;0;R
ES0031408111422004VY0F;02/12/2021;2;0;R
ES0031408111422004VY0F;02/12/2021;3;0;R
ES0031408111422004VY0F;02/12/2021;4;0;R
ES0031408111422004VY0F;02/12/2021;5;0;R
ES0031408111422004VY0F;02/12/2021;6;0;R
ES0031408111422004VY0F;02/12/2021;7;0;R
ES0031408111422004VY0F;02/12/2021;8;0;R
ES0031408111422004VY0F;02/12/2021;9;0;R
ES0031408111422004VY0F;02/12/2021;10;0;R
ES0031408111422004VY0F;02/12/2021;11;0;R
ES0031408111422004VY0F;02/12/2021;12;0;R
ES0031408111422004VY0F;02/12/2021;13;0;R
ES0031408111422004VY0F;02/12/2021;14;0;R
ES0031408111422004VY0F;02/12/2021;15;0;R
ES0031408111422004VY0F;02/12/2021;16;0;R
ES0031408111422004VY0F;02/12/2021;17;0;R
ES0031408111422004VY0F;02/12/2021;18;0;R
ES0031408111422004VY0F;02/12/2021;19;0;R
ES0031408111422004VY0F;02/12/2021;20;0;R
ES0031408111422004VY0F;02/12/2021;21;0;R
ES0031408111422004VY0F;02/12/2021;22;0;R
ES0031408111422004VY0F;02/12/2021;23;0;R
ES0031408111422004VY0F;03/12/2021;0;0;R
ES0031408111422004VY0F;03/12/2021;1;0;R
ES0031408111422004VY0F;03/12/2021;2;0;R
ES0031408111422004VY0F;03/12/2021;3;0;R
ES0031408111422004VY0F;03/12/2021;4;0;R
ES0031408111422004VY0F;03/12/2021;5;0;R
ES0031408111422004VY0F;03/12/2021;6;0;R
ES0031408111422004VY0F;03/12/2021;7;0;R
ES0031408111422004VY0F;03/12/2021;8;0;R
ES0031408111422004VY0F;03/12/2021;9;0;R
ES0031408111422004VY0F;03/12/2021;10;0;R
ES0031408111422004VY0F;03/12/2021;11;0;R
ES0031408111422004VY0F;03/12/2021;12;0;R
ES0031408111422004VY0F;03/12/2021;13;0;R
ES0031408111422004VY0F;03/12/2021;14;0;R
ES0031408111422004VY0F;03/12/2021;15;0;R
ES0031408111422004VY0F;03/12/2021;16;0;R
ES0031408111422004VY0F;03/12/2021;17;0;R
ES0031408111422004VY0F;03/12/2021;18;0;R
ES0031408111422004VY0F;03/12/2021;19;0;R
ES0031408111422004VY0F;03/12/2021;20;0;R
ES0031408111422004VY0F;03/12/2021;21;0;R
ES0031408111422004VY0F;03/12/2021;22;0;R
ES0031408111422004VY0F;03/12/2021;23;0;R
ES0031408111422004VY0F;04/12/2021;0;0;R
ES0031408111422004VY0F;04/12/2021;1;0;R
ES0031408111422004VY0F;04/12/2021;2;0;R
ES0031408111422004VY0F;04/12/2021;3;0;R
ES0031408111422004VY0F;04/12/2021;4;0;R
ES0031408111422004VY0F;04/12/2021;5;0;R
ES0031408111422004VY0F;04/12/2021;6;0;R
ES0031408111422004VY0F;04/12/2021;7;0;R
ES0031408111422004VY0F;04/12/2021;8;0;R
ES0031408111422004VY0F;04/12/2021;9;0;R
ES0031408111422004VY0F;04/12/2021;10;0;R
ES0031408111422004VY0F;04/12/2021;11;0;R
ES0031408111422004VY0F;04/12/2021;12;0;R
ES0031408111422004VY0F;04/12/2021;13;0;R
ES0031408111422004VY0F;04/12/2021;14;0;R
ES0031408111422004VY0F;04/12/2021;15;0;R
ES0031408111422004VY0F;04/12/2021;16;0;R
ES0031408111422004VY0F;04/12/2021;17;0;R
ES0031408111422004VY0F;04/12/2021;18;0;R
ES0031408111422004VY0F;04/12/2021;19;0;R
ES0031408111422004VY0F;04/12/2021;20;0;R
ES0031408111422004VY0F;04/12/2021;21;0;R
ES0031408111422004VY0F;04/12/2021;22;0;R
ES0031408111422004VY0F;04/12/2021;23;0;R
ES0031408111422004VY0F;05/12/2021;0;0;R
ES0031408111422004VY0F;05/12/2021;1;0;R
ES0031408111422004VY0F;05/12/2021;2;0;R
ES0031408111422004VY0F;05/12/2021;3;0;R
ES0031408111422004VY0F;05/12/2021;4;0;R
ES0031408111422004VY0F;05/12/2021;5;0;R
ES0031408111422004VY0F;05/12/2021;6;0;R
ES0031408111422004VY0F;05/12/2021;7;0;R
ES0031408111422004VY0F;05/12/2021;8;0;R
ES0031408111422004VY0F;05/12/2021;9;0;R
ES0031408111422004VY0F;05/12/2021;10;0;R
ES0031408111422004VY0F;05/12/2021;11;0;R
ES0031408111422004VY0F;05/12/2021;12;0;R
ES0031408111422004VY0F;05/12/2021;13;0;R
ES0031408111422004VY0F;05/12/2021;14;0;R
ES0031408111422004VY0F;05/12/2021;15;0;R
ES0031408111422004VY0F;05/12/2021;16;0;R
ES0031408111422004VY0F;05/12/2021;17;0;R
ES0031408111422004VY0F;05/12/2021;18;0;R
ES0031408111422004VY0F;05/12/2021;19;0;R
ES0031408111422004VY0F;05/12/2021;20;0;R
ES0031408111422004VY0F;05/12/2021;21;0;R
ES0031408111422004VY0F;05/12/2021;22;0;R
ES0031408111422004VY0F;05/12/2021;23;0;R
ES0031408111422004VY0F;06/12/2021;0;0;R
ES0031408111422004VY0F;06/12/2021;1;0;R
ES0031408111422004VY0F;06/12/2021;2;0;R
ES0031408111422004VY0F;06/12/2021;3;0;R
ES0031408111422004VY0F;06/12/2021;4;0;R
ES0031408111422004VY0F;06/12/2021;5;0;R
ES0031408111422004VY0F;06/12/2021;6;0;R
ES0031408111422004VY0F;06/12/2021;7;0;R
ES0031408111422004VY0F;06/12/2021;8;0;R
ES0031408111422004VY0F;06/12/2021;9;0;R
ES0031408111422004VY0F;06/12/2021;10;0;R
ES0031408111422004VY0F;06/12/2021;11;0;R
ES0031408111422004VY0F;06/12/2021;12;0;R
ES0031408111422004VY0F;06/12/2021;13;0;R
ES0031408111422004VY0F;06/12/2021;14;0;R
ES0031408111422004VY0F;06/12/2021;15;0;R
ES0031408111422004VY0F;06/12/2021;16;0;R
ES0031408111422004VY0F;06/12/2021;17;0;R
ES0031408111422004VY0F;06/12/2021;18;0;R
ES0031408111422004VY0F;06/12/2021;19;0;R
ES0031408111422004VY0F;06/12/2021;20;0;R
ES0031408111422004VY0F;06/12/2021;21;0;R
ES0031408111422004VY0F;06/12/2021;22;0;R
ES0031408111422004VY0F;06/12/2021;23;0;R
ES0031408111422004VY0F;07/12/2021;0;0;R
ES0031408111422004VY0F;07/12/2021;1;0;R
ES0031408111422004VY0F;07/12/2021;2;0;R
ES0031408111422004VY0F;07/12/2021;3;0;R
ES0031408111422004VY0F;07/12/2021;4;0;R
ES0031408111422004VY0F;07/12/2021;5;0;R
ES0031408111422004VY0F;07/12/2021;6;0;R
ES0031408111422004VY0F;07/12/2021;7;0;R
ES0031408111422004VY0F;07/12/2021;8;0;R
ES0031408111422004VY0F;07/12/2021;9;0;R
ES0031408111422004VY0F;07/12/2021;10;0;R
ES0031408111422004VY0F;07/12/2021;11;0;R
ES0031408111422004VY0F;07/12/2021;12;0;R
ES0031408111422004VY0F;07/12/2021;13;0;R
ES0031408111422004VY0F;07/12/2021;14;0;R
ES0031408111422004VY0F;07/12/2021;15;0;R
ES0031408111422004VY0F;07/12/2021;16;0;R
ES0031408111422004VY0F;07/12/2021;17;0;R
ES0031408111422004VY0F;07/12/2021;18;0;R
ES0031408111422004VY0F;07/12/2021;19;0;R
ES0031408111422004VY0F;07/12/2021;20;0;R
ES0031408111422004VY0F;07/12/2021;21;0;R
ES0031408111422004VY0F;07/12/2021;22;0;R
ES0031408111422004VY0F;07/12/2021;23;0;R
ES0031408111422004VY0F;08/12/2021;0;0;R
ES0031408111422004VY0F;08/12/2021;1;0;R
ES0031408111422004VY0F;08/12/2021;2;0;R
ES0031408111422004VY0F;08/12/2021;3;0;R
ES0031408111422004VY0F;08/12/2021;4;0;R
ES0031408111422004VY0F;08/12/2021;5;0;R
ES0031408111422004VY0F;08/12/2021;6;0;R
ES0031408111422004VY0F;08/12/2021;7;0;R
ES0031408111422004VY0F;08/12/2021;8;0;R
ES0031408111422004VY0F;08/12/2021;9;0;R
ES0031408111422004VY0F;08/12/2021;10;0;R
ES0031408111422004VY0F;08/12/2021;11;0;R
ES0031408111422004VY0F;08/12/2021;12;0;R
ES0031408111422004VY0F;08/12/2021;13;0;R
ES0031408111422004VY0F;08/12/2021;14;0;R
ES0031408111422004VY0F;08/12/2021;15;0;R
ES0031408111422004VY0F;08/12/2021;16;0;R
ES0031408111422004VY0F;08/12/2021;17;0;R
ES0031408111422004VY0F;08/12/2021;18;0;R
ES0031408111422004VY0F;08/12/2021;19;0;R
ES0031408111422004VY0F;08/12/2021;20;0;R
ES0031408111422004VY0F;08/12/2021;21;0;R
ES0031408111422004VY0F;08/12/2021;22;0;R
ES0031408111422004VY0F;08/12/2021;23;0;R
ES0031408111422004VY0F;09/12/2021;0;0;R
ES0031408111422004VY0F;09/12/2021;1;0;R
ES0031408111422004VY0F;09/12/2021;2;0;R
ES0031408111422004VY0F;09/12/2021;3;0;R
ES0031408111422004VY0F;09/12/2021;4;0;R
ES0031408111422004VY0F;09/12/2021;5;0;R
ES0031408111422004VY0F;09/12/2021;6;0;R
ES0031408111422004VY0F;09/12/2021;7;0;R
ES0031408111422004VY0F;09/12/2021;8;0;R
ES0031408111422004VY0F;09/12/2021;9;0;R
ES0031408111422004VY0F;09/12/2021;10;0;R
ES0031408111422004VY0F;09/12/2021;11;0;R
ES0031408111422004VY0F;09/12/2021;12;0;R
ES0031408111422004VY0F;09/12/2021;13;0;R
ES0031408111422004VY0F;09/12/2021;14;0;R
ES0031408111422004VY0F;09/12/2021;15;0;R
ES0031408111422004VY0F;09/12/2021;16;0;R
ES0031408111422004VY0F;09/12/2021;17;0;R
ES0031408111422004VY0F;09/12/2021;18;0;R
ES0031408111422004VY0F;09/12/2021;19;0;R
ES0031408111422004VY0F;09/12/2021;20;0;R
ES0031408111422004VY0F;09/12/2021;21;0;R
ES0031408111422004VY0F;09/12/2021;22;0;R
ES0031408111422004VY0F;09/12/2021;23;0;R
ES0031408111422004VY0F;10/12/2021;0;0;R
ES0031408111422004VY0F;10/12/2021;1;0;R
ES0031408111422004VY0F;10/12/2021;2;0;R
ES0031408111422004VY0F;10/12/2021;3;0;R
ES0031408111422004VY0F;10/12/2021;4;0;R
ES0031408111422004VY0F;10/12/2021;5;0;R
ES0031408111422004VY0F;10/12/2021;6;0;R
ES0031408111422004VY0F;10/12/2021;7;0;R
ES0031408111422004VY0F;10/12/2021;8;0;R
ES0031408111422004VY0F;10/12/2021;9;0;R
ES0031408111422004VY0F;10/12/2021;10;0;R
ES0031408111422004VY0F;10/12/2021;11;0;R
ES0031408111422004VY0F;10/12/2021;12;0;R
ES0031408111422004VY0F;10/12/2021;13;0;R
ES0031408111422004VY0F;10/12/2021;14;0;R
ES0031408111422004VY0F;10/12/2021;15;0;R
ES0031408111422004VY0F;10/12/2021;16;0;R
ES0031408111422004VY0F;10/12/2021;17;0;R
ES0031408111422004VY0F;10/12/2021;18;0;R
ES0031408111422004VY0F;10/12/2021;19;0;R
ES0031408111422004VY0F;10/12/2021;20;0;R
ES0031408111422004VY0F;10/12/2021;21;0;R
ES0031408111422004VY0F;10/12/2021;22;0;R
ES0031408111422004VY0F;10/12/2021;23;0;R
ES0031408111422004VY0F;11/12/2021;0;0;R
ES0031408111422004VY0F;11/12/2021;1;0;R
ES0031408111422004VY0F;11/12/2021;2;0;R
ES0031408111422004VY0F;11/12/2021;3;0;R
ES0031408111422004VY0F;11/12/2021;4;0;R
ES0031408111422004VY0F;11/12/2021;5;0;R
ES0031408111422004VY0F;11/12/2021;6;0;R
ES0031408111422004VY0F;11/12/2021;7;0;R
ES0031408111422004VY0F;11/12/2021;8;0;R
ES0031408111422004VY0F;11/12/2021;9;0;R
ES0031408111422004VY0F;11/12/2021;10;0;R
ES0031408111422004VY0F;11/12/2021;11;0;R
ES0031408111422004VY0F;11/12/2021;12;0;R
ES0031408111422004VY0F;11/12/2021;13;0;R
ES0031408111422004VY0F;11/12/2021;14;0;R
ES0031408111422004VY0F;11/12/2021;15;0;R
ES0031408111422004VY0F;11/12/2021;16;0;R
ES0031408111422004VY0F;11/12/2021;17;0;R
ES0031408111422004VY0F;11/12/2021;18;0;R
ES0031408111422004VY0F;11/12/2021;19;0;R
ES0031408111422004VY0F;11/12/2021;20;0;R
ES0031408111422004VY0F;11/12/2021;21;0;R
ES0031408111422004VY0F;11/12/2021;22;0;R
ES0031408111422004VY0F;11/12/2021;23;0;R
ES0031408111422004VY0F;12/12/2021;0;0;R
ES0031408111422004VY0F;12/12/2021;1;0;R
ES0031408111422004VY0F;12/12/2021;2;0;R
ES0031408111422004VY0F;12/12/2021;3;0;R
ES0031408111422004VY0F;12/12/2021;4;0;R
